#Coverage	Number of genomic locations
91977.0	1.0
91986.0	1.0
91988.0	1.0
91990.0	1.0
91992.0	1.0
92016.0	1.0
92020.0	3.0
92036.0	1.0
92045.0	1.0
92047.0	1.0
92052.0	1.0
92056.0	1.0
92069.0	1.0
92085.0	1.0
92113.0	1.0
92123.0	1.0
92124.0	2.0
92127.0	1.0
92134.0	1.0
92139.0	1.0
92151.0	1.0
92154.0	1.0
92155.0	1.0
92166.0	1.0
92174.0	1.0
92179.0	1.0
92185.0	1.0
92200.0	1.0
92201.0	1.0
92203.0	1.0
92211.0	2.0
92219.0	1.0
92227.0	1.0
92231.0	1.0
92239.0	1.0
92244.0	1.0
92251.0	2.0
92255.0	1.0
92263.0	1.0
92282.0	1.0
92284.0	1.0
92297.0	1.0
92302.0	1.0
92303.0	1.0
92305.0	1.0
92309.0	1.0
92312.0	1.0
92315.0	1.0
92318.0	1.0
92319.0	1.0
92330.0	1.0
92338.0	1.0
92340.0	1.0
92343.0	1.0
92353.0	1.0
92354.0	1.0
92362.0	1.0
92389.0	1.0
92395.0	1.0
92398.0	1.0
92411.0	1.0
92412.0	3.0
92413.0	1.0
92417.0	1.0
92420.0	1.0
92421.0	1.0
92449.0	1.0
92451.0	1.0
92454.0	1.0
92463.0	1.0
92468.0	1.0
92469.0	1.0
92478.0	1.0
92486.0	1.0
92497.0	1.0
92502.0	1.0
92520.0	1.0
92522.0	1.0
92523.0	1.0
92524.0	1.0
92530.0	1.0
92532.0	2.0
92533.0	1.0
92535.0	1.0
92549.0	1.0
92552.0	1.0
92554.0	3.0
92559.0	1.0
92574.0	1.0
92577.0	1.0
92598.0	1.0
92607.0	1.0
92608.0	1.0
92609.0	1.0
92610.0	1.0
92616.0	1.0
92620.0	1.0
92623.0	1.0
92637.0	1.0
92639.0	1.0
92641.0	1.0
92647.0	1.0
92649.0	1.0
92651.0	1.0
92654.0	1.0
92680.0	1.0
92681.0	1.0
92703.0	1.0
92708.0	1.0
92717.0	1.0
92721.0	1.0
92725.0	1.0
92726.0	1.0
92727.0	1.0
92732.0	1.0
92733.0	2.0
92747.0	1.0
92750.0	1.0
92752.0	1.0
92756.0	1.0
92757.0	1.0
92764.0	1.0
92768.0	1.0
92785.0	1.0
92789.0	1.0
92798.0	1.0
92803.0	1.0
92804.0	1.0
92805.0	1.0
92811.0	1.0
92828.0	2.0
92835.0	1.0
92840.0	1.0
92846.0	1.0
92849.0	1.0
92851.0	1.0
92861.0	1.0
92865.0	1.0
92869.0	1.0
92870.0	1.0
92876.0	1.0
92881.0	1.0
92882.0	1.0
92886.0	1.0
92887.0	1.0
92903.0	1.0
92928.0	1.0
92931.0	1.0
92937.0	1.0
92948.0	1.0
92952.0	1.0
92960.0	1.0
92967.0	1.0
92968.0	1.0
92983.0	1.0
93001.0	1.0
93002.0	1.0
93005.0	1.0
93016.0	1.0
93019.0	1.0
93020.0	1.0
93022.0	1.0
93037.0	2.0
93063.0	1.0
93072.0	2.0
93075.0	1.0
93077.0	1.0
93081.0	1.0
93094.0	1.0
93097.0	1.0
93112.0	1.0
93117.0	1.0
93149.0	1.0
93163.0	1.0
93169.0	1.0
93180.0	1.0
93197.0	1.0
93199.0	1.0
93203.0	1.0
93207.0	2.0
93208.0	1.0
93226.0	1.0
93240.0	1.0
93244.0	1.0
93246.0	1.0
93248.0	1.0
93250.0	1.0
93257.0	1.0
93259.0	1.0
93261.0	1.0
93262.0	1.0
93265.0	1.0
93271.0	1.0
93274.0	1.0
93276.0	1.0
93277.0	1.0
93281.0	1.0
93282.0	1.0
93297.0	1.0
93299.0	1.0
93303.0	1.0
93313.0	1.0
93325.0	1.0
93334.0	1.0
93339.0	1.0
93343.0	1.0
93350.0	1.0
93353.0	1.0
93364.0	1.0
93374.0	1.0
93377.0	1.0
93384.0	1.0
93388.0	1.0
93391.0	1.0
93392.0	2.0
93407.0	1.0
93414.0	1.0
93421.0	1.0
93440.0	1.0
93450.0	1.0
93452.0	1.0
93462.0	1.0
93464.0	1.0
93476.0	1.0
93490.0	1.0
93492.0	1.0
93502.0	1.0
93515.0	1.0
93517.0	1.0
93527.0	1.0
93556.0	1.0
93559.0	1.0
93566.0	1.0
93571.0	1.0
93573.0	2.0
93579.0	1.0
93583.0	1.0
93588.0	1.0
93590.0	1.0
93595.0	1.0
93611.0	1.0
93629.0	1.0
93642.0	1.0
93646.0	1.0
93650.0	1.0
93661.0	1.0
93665.0	1.0
93668.0	1.0
93681.0	1.0
93683.0	1.0
93692.0	1.0
93696.0	1.0
93706.0	1.0
93726.0	1.0
93727.0	1.0
93745.0	1.0
93769.0	1.0
93773.0	1.0
93777.0	1.0
93783.0	1.0
93787.0	1.0
93802.0	1.0
93818.0	1.0
93829.0	1.0
93830.0	1.0
93834.0	1.0
93836.0	1.0
93837.0	1.0
93838.0	1.0
93840.0	1.0
93849.0	1.0
93851.0	1.0
93864.0	1.0
93875.0	1.0
93883.0	1.0
93884.0	1.0
93905.0	1.0
93924.0	1.0
93926.0	1.0
93947.0	1.0
93956.0	1.0
93960.0	1.0
93962.0	1.0
93964.0	1.0
93971.0	1.0
93974.0	2.0
93977.0	1.0
93982.0	1.0
93983.0	2.0
93993.0	1.0
93998.0	1.0
94006.0	1.0
94011.0	1.0
94013.0	2.0
94014.0	2.0
94032.0	1.0
94037.0	1.0
94042.0	1.0
94043.0	1.0
94062.0	1.0
94066.0	1.0
94068.0	2.0
94072.0	1.0
94074.0	1.0
94076.0	1.0
94077.0	2.0
94082.0	1.0
94095.0	1.0
94109.0	1.0
94115.0	1.0
94136.0	1.0
94142.0	1.0
94159.0	2.0
94168.0	1.0
94181.0	2.0
94182.0	1.0
94185.0	1.0
94197.0	1.0
94201.0	1.0
94205.0	1.0
94210.0	1.0
94213.0	1.0
94220.0	1.0
94226.0	1.0
94229.0	1.0
94231.0	1.0
94248.0	1.0
94249.0	1.0
94271.0	1.0
94279.0	1.0
94286.0	1.0
94289.0	1.0
94292.0	1.0
94296.0	1.0
94303.0	1.0
94304.0	1.0
94306.0	2.0
94314.0	1.0
94322.0	1.0
94330.0	1.0
94336.0	1.0
94338.0	1.0
94339.0	1.0
94354.0	1.0
94359.0	1.0
94365.0	1.0
94367.0	1.0
94370.0	1.0
94372.0	1.0
94373.0	2.0
94374.0	1.0
94375.0	1.0
94379.0	1.0
94383.0	1.0
94393.0	1.0
94426.0	2.0
94431.0	1.0
94433.0	1.0
94439.0	1.0
94450.0	1.0
94457.0	1.0
94461.0	3.0
94464.0	1.0
94466.0	1.0
94470.0	1.0
94472.0	2.0
94474.0	1.0
94480.0	1.0
94483.0	1.0
94488.0	1.0
94490.0	2.0
94496.0	1.0
94500.0	1.0
94506.0	1.0
94510.0	1.0
94511.0	1.0
94512.0	1.0
94513.0	1.0
94515.0	1.0
94520.0	1.0
94528.0	2.0
94530.0	2.0
94534.0	1.0
94546.0	1.0
94555.0	1.0
94557.0	1.0
94563.0	1.0
94578.0	1.0
94589.0	4.0
94596.0	1.0
94602.0	1.0
94606.0	1.0
94629.0	1.0
94631.0	1.0
94632.0	1.0
94651.0	1.0
94668.0	1.0
94677.0	1.0
94687.0	1.0
94690.0	1.0
94701.0	1.0
94712.0	1.0
94720.0	1.0
94731.0	1.0
94736.0	1.0
94737.0	1.0
94739.0	1.0
94741.0	1.0
94747.0	1.0
94753.0	1.0
94761.0	1.0
94769.0	1.0
94784.0	1.0
94798.0	1.0
94804.0	1.0
94819.0	1.0
94822.0	1.0
94824.0	1.0
94831.0	1.0
94839.0	1.0
94841.0	1.0
94857.0	1.0
94859.0	1.0
94872.0	1.0
94879.0	1.0
94883.0	1.0
94898.0	1.0
94901.0	1.0
94916.0	1.0
94921.0	1.0
94927.0	1.0
94940.0	1.0
94941.0	1.0
94985.0	1.0
94995.0	1.0
95005.0	1.0
95009.0	1.0
95011.0	1.0
95018.0	1.0
95035.0	1.0
95053.0	1.0
95060.0	1.0
95068.0	1.0
95078.0	1.0
95080.0	1.0
95105.0	1.0
95113.0	1.0
95119.0	1.0
95124.0	1.0
95141.0	1.0
95142.0	1.0
95151.0	1.0
95155.0	1.0
95156.0	1.0
95160.0	1.0
95172.0	1.0
95175.0	1.0
95176.0	1.0
95181.0	1.0
95199.0	1.0
95209.0	1.0
95226.0	2.0
95231.0	1.0
95260.0	1.0
95265.0	2.0
95296.0	1.0
95315.0	1.0
95326.0	1.0
95332.0	1.0
95336.0	1.0
95345.0	1.0
95371.0	1.0
95376.0	2.0
95426.0	1.0
95429.0	1.0
95447.0	1.0
95454.0	1.0
95467.0	1.0
95508.0	1.0
95513.0	1.0
95574.0	1.0
95575.0	1.0
95582.0	1.0
95584.0	1.0
95589.0	1.0
95596.0	1.0
95607.0	2.0
95622.0	1.0
95639.0	1.0
95648.0	1.0
95673.0	1.0
95689.0	1.0
95695.0	1.0
95698.0	1.0
95700.0	1.0
95721.0	2.0
95743.0	1.0
95749.0	1.0
95750.0	1.0
95800.0	1.0
95816.0	1.0
95819.0	1.0
95828.0	1.0
95829.0	1.0
95839.0	1.0
95861.0	2.0
95864.0	1.0
95881.0	1.0
95887.0	1.0
95889.0	1.0
95897.0	1.0
95909.0	1.0
95914.0	1.0
95916.0	1.0
95918.0	1.0
95924.0	1.0
95930.0	1.0
95931.0	1.0
95932.0	1.0
95942.0	1.0
95950.0	1.0
95991.0	1.0
95993.0	1.0
95994.0	1.0
95999.0	1.0
96010.0	1.0
96015.0	1.0
96025.0	1.0
96027.0	1.0
96044.0	1.0
96055.0	1.0
96063.0	1.0
96068.0	1.0
96071.0	1.0
96089.0	1.0
96107.0	1.0
96110.0	1.0
96115.0	1.0
96121.0	1.0
96126.0	1.0
96136.0	1.0
96145.0	1.0
96148.0	1.0
96152.0	1.0
96161.0	1.0
96173.0	1.0
96189.0	1.0
96199.0	1.0
96201.0	1.0
96223.0	1.0
96243.0	1.0
96248.0	1.0
96253.0	1.0
96269.0	1.0
96276.0	1.0
96304.0	1.0
96325.0	1.0
96343.0	1.0
96346.0	1.0
96365.0	1.0
96382.0	1.0
96388.0	1.0
96413.0	1.0
96434.0	1.0
96437.0	1.0
96438.0	1.0
96447.0	1.0
96454.0	1.0
96466.0	1.0
96470.0	1.0
96488.0	1.0
96511.0	1.0
96512.0	1.0
96515.0	1.0
96526.0	1.0
96529.0	1.0
96533.0	1.0
96536.0	1.0
96540.0	1.0
96543.0	1.0
96548.0	1.0
96552.0	1.0
96557.0	1.0
96562.0	1.0
96567.0	1.0
96582.0	1.0
96593.0	1.0
96605.0	1.0
96608.0	1.0
96632.0	1.0
96643.0	1.0
96675.0	1.0
96680.0	1.0
96681.0	1.0
96714.0	1.0
96721.0	1.0
96726.0	1.0
96741.0	1.0
96769.0	2.0
96795.0	1.0
96799.0	1.0
96806.0	1.0
96818.0	1.0
96840.0	1.0
96845.0	1.0
96848.0	2.0
96857.0	1.0
96861.0	1.0
96875.0	1.0
96885.0	1.0
96899.0	1.0
96901.0	1.0
96928.0	1.0
96929.0	1.0
96931.0	1.0
96945.0	1.0
96957.0	1.0
96960.0	1.0
96970.0	1.0
96980.0	1.0
97012.0	1.0
97021.0	1.0
97022.0	1.0
97042.0	1.0
97047.0	1.0
97049.0	1.0
97054.0	1.0
97063.0	1.0
97078.0	1.0
97093.0	1.0
97117.0	1.0
97118.0	2.0
97128.0	1.0
97140.0	1.0
97167.0	1.0
97170.0	1.0
97181.0	1.0
97185.0	1.0
97188.0	1.0
97189.0	1.0
97196.0	1.0
97218.0	1.0
97230.0	1.0
97241.0	1.0
97247.0	1.0
97261.0	1.0
97263.0	1.0
97279.0	1.0
97293.0	1.0
97295.0	2.0
97314.0	1.0
97324.0	1.0
97330.0	1.0
97343.0	1.0
97373.0	1.0
97379.0	1.0
97384.0	2.0
97385.0	1.0
97428.0	1.0
97440.0	1.0
97441.0	1.0
97451.0	1.0
97453.0	1.0
97464.0	1.0
97474.0	1.0
97476.0	1.0
97480.0	1.0
97494.0	2.0
97511.0	1.0
97512.0	1.0
97520.0	1.0
97536.0	1.0
97546.0	1.0
97559.0	1.0
97566.0	1.0
97598.0	1.0
97607.0	1.0
97632.0	1.0
97634.0	1.0
97642.0	2.0
97661.0	1.0
97678.0	1.0
97689.0	1.0
97703.0	1.0
97716.0	1.0
97738.0	1.0
97756.0	1.0
97757.0	1.0
97759.0	1.0
97769.0	1.0
97776.0	1.0
97793.0	1.0
97800.0	1.0
97804.0	1.0
97832.0	1.0
97844.0	1.0
97851.0	2.0
97852.0	2.0
97855.0	1.0
97885.0	1.0
97887.0	1.0
97892.0	1.0
97898.0	1.0
97910.0	1.0
97918.0	1.0
97930.0	1.0
97938.0	1.0
97943.0	1.0
97950.0	1.0
97982.0	1.0
98002.0	1.0
98010.0	1.0
98026.0	1.0
98027.0	1.0
98029.0	1.0
98039.0	1.0
98043.0	1.0
98059.0	1.0
98062.0	2.0
98063.0	1.0
98064.0	1.0
98089.0	1.0
98098.0	1.0
98106.0	1.0
98117.0	1.0
98142.0	1.0
98177.0	1.0
98183.0	1.0
98186.0	1.0
98191.0	1.0
98205.0	1.0
98218.0	1.0
98219.0	1.0
98229.0	1.0
98239.0	2.0
98253.0	1.0
98254.0	1.0
98268.0	1.0
98288.0	1.0
98291.0	1.0
98303.0	1.0
98320.0	1.0
98323.0	1.0
98328.0	1.0
98330.0	1.0
98337.0	1.0
98357.0	1.0
98359.0	1.0
98364.0	1.0
98373.0	1.0
98380.0	1.0
98384.0	1.0
98386.0	1.0
98389.0	1.0
98393.0	1.0
98395.0	1.0
98399.0	1.0
98412.0	1.0
98426.0	1.0
98432.0	1.0
98436.0	1.0
98446.0	1.0
98451.0	1.0
98468.0	1.0
98471.0	1.0
98474.0	1.0
98481.0	1.0
98483.0	1.0
98486.0	1.0
98489.0	1.0
98498.0	1.0
98503.0	1.0
98505.0	3.0
98513.0	1.0
98520.0	1.0
98526.0	1.0
98545.0	1.0
98546.0	1.0
98551.0	2.0
98555.0	1.0
98556.0	1.0
98557.0	1.0
98570.0	1.0
98573.0	1.0
98574.0	1.0
98593.0	1.0
98604.0	1.0
98612.0	1.0
98621.0	1.0
98628.0	1.0
98631.0	1.0
98659.0	1.0
98711.0	1.0
98713.0	1.0
98719.0	1.0
98723.0	1.0
98725.0	1.0
98735.0	1.0
98747.0	1.0
98753.0	1.0
98756.0	1.0
98757.0	1.0
98763.0	1.0
98764.0	1.0
98767.0	1.0
98789.0	2.0
98799.0	1.0
98816.0	1.0
98825.0	1.0
98847.0	1.0
98877.0	1.0
98894.0	1.0
98896.0	1.0
98899.0	1.0
98900.0	1.0
98906.0	1.0
98935.0	1.0
98941.0	2.0
98943.0	1.0
98949.0	1.0
98963.0	1.0
98964.0	1.0
98966.0	1.0
98972.0	1.0
98979.0	1.0
98986.0	1.0
98987.0	1.0
98992.0	1.0
99001.0	1.0
99009.0	1.0
99020.0	1.0
99025.0	1.0
99029.0	1.0
99036.0	1.0
99039.0	1.0
99046.0	1.0
99057.0	1.0
99064.0	1.0
99069.0	1.0
99072.0	1.0
99086.0	1.0
99099.0	1.0
99100.0	1.0
99102.0	1.0
99103.0	1.0
99106.0	1.0
99113.0	1.0
99131.0	1.0
99134.0	1.0
99137.0	1.0
99140.0	1.0
99148.0	1.0
99155.0	1.0
99165.0	1.0
99166.0	1.0
99179.0	1.0
99185.0	2.0
99190.0	1.0
99202.0	3.0
99239.0	1.0
99246.0	1.0
99251.0	1.0
99268.0	1.0
99274.0	1.0
99291.0	1.0
99292.0	1.0
99300.0	2.0
99306.0	1.0
99307.0	1.0
99310.0	1.0
99316.0	1.0
99317.0	2.0
99319.0	1.0
99321.0	1.0
99323.0	2.0
99327.0	2.0
99330.0	1.0
99350.0	1.0
99352.0	1.0
99361.0	1.0
99364.0	1.0
99365.0	1.0
99371.0	2.0
99380.0	1.0
99392.0	2.0
99400.0	1.0
99401.0	1.0
99402.0	1.0
99403.0	1.0
99408.0	1.0
99428.0	1.0
99432.0	1.0
99442.0	1.0
99444.0	1.0
99447.0	2.0
99450.0	1.0
99462.0	1.0
99470.0	1.0
99481.0	1.0
99485.0	1.0
99489.0	1.0
99490.0	1.0
99497.0	1.0
99498.0	1.0
99500.0	1.0
99503.0	1.0
99505.0	1.0
99506.0	1.0
99509.0	1.0
99515.0	1.0
99516.0	1.0
99522.0	1.0
99523.0	1.0
99527.0	1.0
99540.0	1.0
99546.0	1.0
99560.0	1.0
99563.0	1.0
99584.0	1.0
99587.0	1.0
99594.0	1.0
99595.0	1.0
99603.0	1.0
99609.0	1.0
99623.0	1.0
99628.0	1.0
99635.0	1.0
99639.0	1.0
99648.0	1.0
99674.0	1.0
99677.0	1.0
99691.0	1.0
99694.0	1.0
99700.0	1.0
99704.0	1.0
99709.0	1.0
99728.0	1.0
99739.0	2.0
99744.0	1.0
99747.0	1.0
99756.0	1.0
99765.0	1.0
99774.0	1.0
99781.0	1.0
99789.0	1.0
99807.0	1.0
99809.0	1.0
99819.0	1.0
99821.0	1.0
99826.0	1.0
99832.0	1.0
99836.0	1.0
99845.0	1.0
99851.0	1.0
99856.0	1.0
99868.0	1.0
99889.0	1.0
99896.0	1.0
99898.0	1.0
99906.0	1.0
99907.0	1.0
99915.0	1.0
99952.0	2.0
99959.0	1.0
99963.0	1.0
99968.0	1.0
99975.0	1.0
99976.0	1.0
99981.0	1.0
99985.0	1.0
100003.0	1.0
100009.0	1.0
100020.0	1.0
100031.0	1.0
100060.0	1.0
100084.0	2.0
100091.0	1.0
100167.0	1.0
100168.0	1.0
100172.0	2.0
100213.0	1.0
100246.0	1.0
100250.0	1.0
100269.0	1.0
100293.0	1.0
100294.0	1.0
100304.0	1.0
100320.0	1.0
100340.0	1.0
100352.0	1.0
100359.0	1.0
100361.0	1.0
100379.0	2.0
100381.0	1.0
100383.0	1.0
100390.0	1.0
100404.0	1.0
100414.0	1.0
100415.0	1.0
100427.0	1.0
100431.0	1.0
100440.0	1.0
100451.0	1.0
100452.0	1.0
100455.0	1.0
100460.0	1.0
100477.0	1.0
100480.0	1.0
100491.0	1.0
100492.0	1.0
100500.0	1.0
100508.0	1.0
100529.0	1.0
100533.0	1.0
100552.0	1.0
100560.0	1.0
100578.0	1.0
100579.0	1.0
100604.0	1.0
100619.0	1.0
100620.0	1.0
100650.0	1.0
100661.0	1.0
100667.0	1.0
100671.0	1.0
100672.0	1.0
100677.0	1.0
100698.0	1.0
100704.0	1.0
100712.0	1.0
100715.0	1.0
100719.0	2.0
100733.0	1.0
100749.0	1.0
100760.0	1.0
100779.0	2.0
100787.0	1.0
100799.0	1.0
100805.0	1.0
100807.0	1.0
100811.0	1.0
100818.0	1.0
100836.0	1.0
100865.0	1.0
100876.0	1.0
100880.0	1.0
100891.0	1.0
100915.0	1.0
100918.0	1.0
100922.0	1.0
100940.0	1.0
100941.0	1.0
100967.0	1.0
100999.0	1.0
101001.0	1.0
101015.0	1.0
101031.0	1.0
101038.0	1.0
101041.0	1.0
101048.0	1.0
101060.0	1.0
101081.0	2.0
101105.0	1.0
101107.0	1.0
101110.0	2.0
101112.0	1.0
101126.0	1.0
101138.0	1.0
101149.0	1.0
101157.0	1.0
101187.0	1.0
101208.0	1.0
101210.0	1.0
101272.0	1.0
101275.0	1.0
101277.0	1.0
101307.0	1.0
101344.0	1.0
101360.0	1.0
101399.0	1.0
101410.0	2.0
101420.0	1.0
101425.0	1.0
101431.0	1.0
101444.0	1.0
101448.0	1.0
101466.0	1.0
101467.0	1.0
101496.0	1.0
101505.0	1.0
101535.0	1.0
101543.0	1.0
101556.0	1.0
101567.0	1.0
101578.0	1.0
101601.0	1.0
101602.0	1.0
101652.0	1.0
101679.0	1.0
101690.0	1.0
101693.0	1.0
101696.0	1.0
101702.0	1.0
101722.0	1.0
101725.0	1.0
101727.0	1.0
101739.0	1.0
101740.0	1.0
101742.0	1.0
101745.0	1.0
101758.0	1.0
101789.0	1.0
101792.0	1.0
101811.0	1.0
101813.0	1.0
101822.0	1.0
101829.0	1.0
101835.0	1.0
101840.0	1.0
101849.0	1.0
101850.0	1.0
101913.0	1.0
101918.0	1.0
101924.0	1.0
101943.0	1.0
101950.0	1.0
101971.0	1.0
102008.0	1.0
102032.0	1.0
102054.0	1.0
102071.0	1.0
102089.0	1.0
102096.0	1.0
102111.0	1.0
102114.0	1.0
102122.0	1.0
102123.0	1.0
102134.0	1.0
102143.0	1.0
102148.0	1.0
102149.0	1.0
102155.0	1.0
102177.0	1.0
102192.0	1.0
102203.0	1.0
102213.0	1.0
102258.0	1.0
102269.0	1.0
102298.0	1.0
102299.0	1.0
102328.0	1.0
102330.0	1.0
102332.0	1.0
102334.0	1.0
102336.0	1.0
102337.0	1.0
102350.0	1.0
102362.0	1.0
102363.0	1.0
102372.0	1.0
102386.0	1.0
102407.0	1.0
102408.0	1.0
102412.0	1.0
102425.0	1.0
102455.0	1.0
102457.0	1.0
102472.0	1.0
102479.0	1.0
102487.0	2.0
102496.0	1.0
102510.0	1.0
102521.0	1.0
102525.0	3.0
102539.0	1.0
102553.0	2.0
102577.0	1.0
102588.0	1.0
102591.0	1.0
102609.0	1.0
102612.0	1.0
102640.0	2.0
102649.0	1.0
102653.0	1.0
102654.0	1.0
102675.0	1.0
102678.0	1.0
102685.0	1.0
102710.0	1.0
102720.0	1.0
102764.0	1.0
102783.0	1.0
102804.0	1.0
102834.0	1.0
102849.0	1.0
102857.0	1.0
102873.0	1.0
102875.0	1.0
102891.0	1.0
102893.0	1.0
102894.0	1.0
102900.0	1.0
102911.0	1.0
102937.0	1.0
102964.0	1.0
102978.0	1.0
102989.0	1.0
103000.0	1.0
103001.0	1.0
103002.0	2.0
103009.0	1.0
103077.0	2.0
103079.0	1.0
103090.0	1.0
103118.0	1.0
103134.0	1.0
103143.0	1.0
103148.0	1.0
103151.0	1.0
103177.0	1.0
103178.0	1.0
103186.0	1.0
103199.0	1.0
103216.0	1.0
103226.0	1.0
103237.0	1.0
103245.0	1.0
103254.0	1.0
103256.0	1.0
103263.0	1.0
103269.0	2.0
103279.0	1.0
103313.0	1.0
103314.0	1.0
103344.0	1.0
103358.0	1.0
103375.0	1.0
103376.0	1.0
103384.0	1.0
103420.0	1.0
103424.0	1.0
103434.0	1.0
103472.0	1.0
103489.0	1.0
103490.0	1.0
103521.0	1.0
103533.0	1.0
103548.0	1.0
103552.0	1.0
103566.0	1.0
103568.0	1.0
103575.0	1.0
103580.0	1.0
103583.0	1.0
103607.0	1.0
103618.0	1.0
103621.0	1.0
103659.0	1.0
103660.0	1.0
103687.0	1.0
103689.0	1.0
103698.0	1.0
103699.0	1.0
103710.0	1.0
103718.0	1.0
103732.0	1.0
103748.0	1.0
103760.0	2.0
103783.0	1.0
103802.0	2.0
103818.0	1.0
103826.0	1.0
103827.0	1.0
103828.0	1.0
103834.0	1.0
103880.0	1.0
103890.0	1.0
103894.0	1.0
103924.0	1.0
103928.0	1.0
103943.0	1.0
103965.0	1.0
103979.0	1.0
103995.0	1.0
104014.0	1.0
104016.0	1.0
104024.0	1.0
104026.0	1.0
104043.0	1.0
104045.0	1.0
104046.0	1.0
104058.0	1.0
104074.0	1.0
104076.0	1.0
104081.0	1.0
104091.0	1.0
104108.0	1.0
104111.0	1.0
104114.0	1.0
104140.0	1.0
104151.0	2.0
104157.0	1.0
104158.0	1.0
104164.0	1.0
104167.0	1.0
104169.0	1.0
104183.0	1.0
104193.0	1.0
104195.0	1.0
104202.0	1.0
104215.0	1.0
104218.0	1.0
104237.0	1.0
104239.0	1.0
104253.0	1.0
104257.0	1.0
104265.0	1.0
104302.0	1.0
104305.0	1.0
104315.0	1.0
104335.0	1.0
104365.0	1.0
104388.0	1.0
104404.0	1.0
104429.0	1.0
104448.0	1.0
104449.0	1.0
104453.0	1.0
104468.0	1.0
104475.0	1.0
104479.0	1.0
104501.0	1.0
104508.0	1.0
104521.0	1.0
104523.0	1.0
104525.0	1.0
104537.0	1.0
104543.0	1.0
104564.0	1.0
104566.0	1.0
104570.0	1.0
104587.0	1.0
104599.0	1.0
104605.0	1.0
104610.0	1.0
104613.0	1.0
104628.0	1.0
104645.0	1.0
104649.0	1.0
104651.0	1.0
104655.0	1.0
104658.0	1.0
104659.0	1.0
104661.0	1.0
104669.0	1.0
104676.0	1.0
104678.0	1.0
104680.0	2.0
104690.0	1.0
104705.0	1.0
104719.0	1.0
104732.0	1.0
104735.0	1.0
104741.0	1.0
104759.0	1.0
104763.0	1.0
104768.0	1.0
104783.0	1.0
104807.0	1.0
104808.0	1.0
104809.0	1.0
104812.0	1.0
104842.0	1.0
104845.0	1.0
104846.0	1.0
104862.0	1.0
104870.0	1.0
104873.0	1.0
104895.0	1.0
104901.0	1.0
104902.0	1.0
104919.0	1.0
104943.0	1.0
104967.0	1.0
104968.0	1.0
105006.0	1.0
105007.0	1.0
105016.0	1.0
105052.0	1.0
105062.0	1.0
105069.0	1.0
105108.0	1.0
105112.0	1.0
105114.0	1.0
105129.0	1.0
105131.0	1.0
105193.0	1.0
105204.0	1.0
105233.0	1.0
105237.0	1.0
105245.0	1.0
105273.0	1.0
105278.0	1.0
105287.0	1.0
105311.0	1.0
105337.0	1.0
105339.0	1.0
105340.0	1.0
105352.0	1.0
105360.0	1.0
105394.0	1.0
105419.0	1.0
105420.0	1.0
105428.0	1.0
105433.0	1.0
105458.0	1.0
105475.0	2.0
105490.0	1.0
105493.0	1.0
105505.0	1.0
105509.0	1.0
105511.0	1.0
105531.0	1.0
105541.0	1.0
105553.0	1.0
105568.0	1.0
105583.0	1.0
105595.0	1.0
105603.0	1.0
105614.0	1.0
105674.0	1.0
105678.0	1.0
105679.0	1.0
105687.0	1.0
105694.0	1.0
105701.0	1.0
105715.0	1.0
105738.0	1.0
105751.0	1.0
105756.0	1.0
105767.0	1.0
105776.0	1.0
105780.0	2.0
105784.0	1.0
105825.0	1.0
105840.0	1.0
105854.0	1.0
105857.0	1.0
105864.0	1.0
105892.0	1.0
105914.0	2.0
105915.0	1.0
105917.0	1.0
105921.0	1.0
105934.0	1.0
105950.0	2.0
105964.0	1.0
105965.0	1.0
105967.0	1.0
105980.0	1.0
105981.0	1.0
105992.0	1.0
105996.0	1.0
106002.0	1.0
106014.0	1.0
106018.0	1.0
106029.0	1.0
106030.0	1.0
106039.0	1.0
106044.0	1.0
106051.0	1.0
106052.0	1.0
106059.0	1.0
106064.0	1.0
106091.0	1.0
106098.0	1.0
106100.0	1.0
106103.0	1.0
106105.0	1.0
106114.0	1.0
106123.0	1.0
106139.0	1.0
106144.0	1.0
106149.0	1.0
106154.0	1.0
106166.0	1.0
106169.0	1.0
106175.0	1.0
106179.0	1.0
106187.0	1.0
106188.0	1.0
106202.0	1.0
106203.0	1.0
106207.0	1.0
106209.0	1.0
106210.0	1.0
106213.0	1.0
106215.0	1.0
106222.0	1.0
106232.0	1.0
106246.0	1.0
106257.0	1.0
106269.0	1.0
106278.0	1.0
106305.0	1.0
106315.0	1.0
106319.0	1.0
106331.0	1.0
106336.0	1.0
106339.0	1.0
106343.0	1.0
106350.0	1.0
106376.0	1.0
106378.0	1.0
106384.0	1.0
106409.0	1.0
106415.0	1.0
106418.0	1.0
106434.0	1.0
106445.0	1.0
106452.0	1.0
106454.0	1.0
106455.0	1.0
106459.0	1.0
106463.0	1.0
106477.0	1.0
106479.0	1.0
106480.0	1.0
106502.0	1.0
106505.0	1.0
106526.0	1.0
106538.0	1.0
106543.0	1.0
106553.0	1.0
106555.0	1.0
106562.0	1.0
106591.0	1.0
106601.0	1.0
106610.0	1.0
106621.0	1.0
106632.0	1.0
106636.0	1.0
106643.0	1.0
106645.0	1.0
106647.0	1.0
106657.0	1.0
106658.0	1.0
106694.0	1.0
106730.0	1.0
106757.0	1.0
106760.0	2.0
106763.0	1.0
106813.0	1.0
